,Datetime,Temp_℃,Humidity,Windspeed,General_Diffuse_Flows,Diffuse_Flows,Power_Consumption_kWh_Zone1,Power_Consumption_kWh_Zone2,Power_Consumption_kWh_Zone3,Year,Month,Day,Hour
3493,2017-05-26 13:00:00,21.94,67.0,4.921,905.333,55.847,36834.623,23451.393,18102.996,2017,May,Friday,13
3494,2017-05-26 14:00:00,22.122,68.0,4.916,865.667,58.182,36156.852,23622.291,17525.83,2017,May,Friday,14
3495,2017-05-26 15:00:00,21.788,70.757,4.919,773.167,65.79,35552.525,23575.232,17455.87,2017,May,Friday,15
3496,2017-05-26 16:00:00,21.825,71.917,4.922,631.517,79.715,35430.82,23058.824,17079.838,2017,May,Friday,16
3497,2017-05-26 17:00:00,21.642,72.05,4.92,475.533,125.86,34887.344,22222.91,16540.567,2017,May,Friday,17
3498,2017-05-26 18:00:00,21.315,74.9,4.917,279.633,294.15,35241.967,22082.353,17060.405,2017,May,Friday,18
3499,2017-05-26 19:00:00,20.793,78.7,4.919,108.632,115.112,41341.902,25389.474,22869.96,2017,May,Friday,19
3500,2017-05-26 20:00:00,19.91,82.933,4.92,8.477,7.767,47733.508,28826.625,26751.741,2017,May,Friday,20
3501,2017-05-26 21:00:00,19.515,83.95,4.922,0.049,0.114,47196.328,28302.786,26926.64,2017,May,Friday,21
3502,2017-05-26 22:00:00,19.318,85.65,4.92,0.055,0.114,45469.377,27307.74,26003.563,2017,May,Friday,22
3503,2017-05-26 23:00:00,18.738,87.85,4.92,0.047,0.137,41155.148,25088.545,23567.611,2017,May,Friday,23
3504,2017-05-27 00:00:00,18.048,88.55,4.92,0.054,0.126,36224.0,22342.415,21284.211,2017,May,Saturday,0
3505,2017-05-27 01:00:00,18.852,88.883,4.919,0.055,0.139,34392.131,20699.69,20491.336,2017,May,Saturday,1
3506,2017-05-27 02:00:00,18.872,90.117,4.918,0.05,0.142,36895.475,21835.294,21448.421,2017,May,Saturday,2
3507,2017-05-27 03:00:00,18.585,90.233,4.919,0.055,0.13,32877.115,19609.288,18268.178,2017,May,Saturday,3
3508,2017-05-27 04:00:00,18.392,90.15,4.919,0.047,0.139,26116.197,15663.158,14495.223,2017,May,Saturday,4
3509,2017-05-27 05:00:00,18.433,89.683,4.918,0.167,0.216,21929.967,13029.102,10475.466,2017,May,Saturday,5
3510,2017-05-27 06:00:00,18.647,90.317,4.916,14.109,11.351,21801.967,12539.938,9892.47,2017,May,Saturday,6
3511,2017-05-27 07:00:00,18.848,90.783,4.916,74.637,59.317,22479.738,13588.235,10578.462,2017,May,Saturday,7
3512,2017-05-27 08:00:00,19.307,88.717,4.92,216.767,179.633,24122.754,15211.146,11103.158,2017,May,Saturday,8
3513,2017-05-27 09:00:00,20.382,81.75,4.92,577.533,550.3,27159.082,16803.715,12578.138,2017,May,Saturday,9
3514,2017-05-27 10:00:00,20.968,77.7,4.924,698.633,546.2,30459.803,19280.495,14258.138,2017,May,Saturday,10
3515,2017-05-27 11:00:00,21.323,75.517,4.926,825.9,278.017,33470.951,20723.22,15927.449,2017,May,Saturday,11
3516,2017-05-27 12:00:00,21.543,73.183,4.922,839.833,350.767,34925.115,21582.663,17055.547,2017,May,Saturday,12
3517,2017-05-27 13:00:00,21.747,71.183,4.92,694.267,296.8,35111.869,21998.762,17938.785,2017,May,Saturday,13
3518,2017-05-27 14:00:00,22.012,69.147,4.922,848.167,179.383,35401.443,21604.954,18411.012,2017,May,Saturday,14
3519,2017-05-27 15:00:00,22.032,70.383,4.92,761.833,136.633,35372.066,21510.836,18132.146,2017,May,Saturday,15
3520,2017-05-27 16:00:00,21.968,70.197,4.921,617.267,115.8,34308.197,21951.084,18494.575,2017,May,Saturday,16
3521,2017-05-27 17:00:00,21.585,70.867,4.918,457.6,170.833,36270.164,22400.0,19077.571,2017,May,Saturday,17
3522,2017-05-27 18:00:00,21.342,73.567,4.919,300.35,292.5,39795.41,24426.006,21242.429,2017,May,Saturday,18
3523,2017-05-27 19:00:00,20.615,79.083,3.675,99.722,92.735,45769.443,27973.375,26512.713,2017,May,Saturday,19
3524,2017-05-27 20:00:00,19.868,82.817,0.069,6.895,5.77,45213.377,27179.567,26736.194,2017,May,Saturday,20
3525,2017-05-27 21:00:00,19.593,84.25,0.07,0.062,0.082,43507.41,25668.731,25954.98,2017,May,Saturday,21
3526,2017-05-27 22:00:00,19.487,85.8,0.07,0.06,0.133,42647.082,25553.56,25493.441,2017,May,Saturday,22
3527,2017-05-27 23:00:00,19.577,84.417,0.07,0.047,0.132,38970.754,24189.474,24135.061,2017,May,Saturday,23
3528,2017-05-28 00:00:00,19.348,83.183,0.072,0.054,0.14,35615.475,22079.257,22666.883,2017,May,Sunday,0
3529,2017-05-28 01:00:00,19.37,81.683,0.07,0.056,0.13,34501.246,20876.161,21657.328,2017,May,Sunday,1
3530,2017-05-28 02:00:00,19.53,79.3,0.074,0.053,0.127,37925.77,21966.563,22740.729,2017,May,Sunday,2
3531,2017-05-28 03:00:00,19.525,79.4,0.08,0.06,0.125,32562.361,19227.864,18985.263,2017,May,Sunday,3
3532,2017-05-28 04:00:00,19.318,79.883,0.077,0.053,0.119,25623.082,15000.0,15038.381,2017,May,Sunday,4
3533,2017-05-28 05:00:00,18.993,80.65,0.07,0.067,0.12,21151.475,12016.099,11128.421,2017,May,Sunday,5
3534,2017-05-28 06:00:00,18.992,80.0,0.074,10.357,8.194,20782.164,11138.08,10333.603,2017,May,Sunday,6
3535,2017-05-28 07:00:00,19.5,77.717,0.076,65.653,52.898,21015.082,11655.108,10573.603,2017,May,Sunday,7
3536,2017-05-28 08:00:00,20.217,75.577,0.08,114.917,91.817,21986.623,12246.44,11085.668,2017,May,Sunday,8
3537,2017-05-28 09:00:00,21.765,68.158,0.08,180.067,144.233,23560.393,13186.378,12078.704,2017,May,Sunday,9
3538,2017-05-28 10:00:00,21.698,68.785,0.075,286.067,213.75,26540.066,14805.573,14004.534,2017,May,Sunday,10
3539,2017-05-28 11:00:00,22.223,68.173,0.069,547.7,301.217,29513.443,16622.91,15422.186,2017,May,Sunday,11
3540,2017-05-28 12:00:00,23.262,64.058,0.071,797.2,348.767,31397.77,18197.523,16490.04,2017,May,Sunday,12
3541,2017-05-28 13:00:00,23.915,60.698,0.07,641.15,319.95,32847.738,18920.743,17245.02,2017,May,Sunday,13
3542,2017-05-28 14:00:00,24.76,57.745,0.07,800.883,324.017,32654.689,19017.337,17694.899,2017,May,Sunday,14
3543,2017-05-28 15:00:00,25.182,56.247,0.071,604.317,204.533,32707.148,19302.167,17892.146,2017,May,Sunday,15
3544,2017-05-28 16:00:00,25.492,55.885,0.074,397.983,185.333,33747.934,19908.978,18020.405,2017,May,Sunday,16
3545,2017-05-28 17:00:00,27.25,44.672,0.081,470.083,178.283,36356.197,21323.839,20070.607,2017,May,Sunday,17
3546,2017-05-28 18:00:00,26.398,47.058,0.078,262.117,265.133,39952.787,23806.811,22468.664,2017,May,Sunday,18
3547,2017-05-28 19:00:00,25.22,51.597,0.077,96.018,97.243,43778.098,26091.641,25874.332,2017,May,Sunday,19
3548,2017-05-28 20:00:00,23.988,55.617,0.078,7.638,6.797,43849.443,25699.69,26953.846,2017,May,Sunday,20
3549,2017-05-28 21:00:00,23.352,58.258,0.078,0.082,0.085,42164.459,25088.545,25660.567,2017,May,Sunday,21
3550,2017-05-28 22:00:00,23.037,59.34,0.079,0.075,0.086,41541.246,25691.022,24685.02,2017,May,Sunday,22
3551,2017-05-28 23:00:00,22.63,60.412,0.08,0.082,0.082,39201.574,24013.622,23157.571,2017,May,Sunday,23
3552,2017-05-29 00:00:00,22.207,60.498,0.078,0.07,0.11,35795.934,22148.607,21849.717,2017,May,Monday,0
3553,2017-05-29 01:00:00,22.1,59.752,0.078,0.074,0.108,34576.787,21321.981,21237.571,2017,May,Monday,1
3554,2017-05-29 02:00:00,20.768,63.992,0.078,0.068,0.128,37472.525,22006.811,21855.547,2017,May,Monday,2
3555,2017-05-29 03:00:00,21.022,62.62,0.078,0.062,0.083,32715.541,19447.059,18415.87,2017,May,Monday,3
3556,2017-05-29 04:00:00,19.69,66.607,0.078,0.066,0.096,26351.213,15784.52,14815.87,2017,May,Monday,4
3557,2017-05-29 05:00:00,19.105,70.023,0.076,0.218,0.24,21940.459,13346.749,10797.085,2017,May,Monday,5
3558,2017-05-29 06:00:00,19.267,71.018,0.077,36.977,31.691,21669.77,13518.266,10201.457,2017,May,Monday,6
3559,2017-05-29 07:00:00,19.732,71.933,0.077,194.367,183.783,22788.197,14438.39,10456.032,2017,May,Monday,7
3560,2017-05-29 08:00:00,21.025,68.86,0.076,387.433,376.333,25364.984,16320.743,11470.445,2017,May,Monday,8
3561,2017-05-29 09:00:00,22.95,62.833,0.076,569.717,562.35,28321.574,18147.988,12465.425,2017,May,Monday,9
3562,2017-05-29 10:00:00,25.14,54.763,0.082,720.067,587.267,31385.18,19590.712,14146.397,2017,May,Monday,10
3563,2017-05-29 11:00:00,25.767,53.315,0.071,821.0,95.35,33989.246,20052.632,16355.951,2017,May,Monday,11
3564,2017-05-29 12:00:00,26.945,50.238,0.071,873.833,85.583,35357.377,20016.099,18294.413,2017,May,Monday,12
3565,2017-05-29 13:00:00,27.25,50.35,0.068,883.333,82.333,36192.525,20226.625,19664.453,2017,May,Monday,13
3566,2017-05-29 14:00:00,27.0,52.167,0.069,839.5,86.733,35787.541,21706.502,18350.769,2017,May,Monday,14
3567,2017-05-29 15:00:00,27.417,50.03,0.068,743.383,91.517,35407.738,21764.087,18184.615,2017,May,Monday,15
3568,2017-05-29 16:00:00,27.518,48.693,2.32,619.267,83.833,34832.787,21814.241,18464.453,2017,May,Monday,16
3569,2017-05-29 17:00:00,27.968,46.668,4.923,451.917,147.75,35751.869,21715.17,19084.372,2017,May,Monday,17
3570,2017-05-29 18:00:00,27.39,48.572,4.922,258.083,266.867,39046.295,24287.926,21163.725,2017,May,Monday,18
3571,2017-05-29 19:00:00,26.053,51.602,4.921,98.952,100.98,44464.262,27507.74,26282.429,2017,May,Monday,19
3572,2017-05-29 20:00:00,24.818,55.303,4.92,9.491,8.694,44902.82,27206.192,26736.194,2017,May,Monday,20
3573,2017-05-29 21:00:00,22.988,62.703,4.918,0.083,0.089,43268.197,26648.297,25625.587,2017,May,Monday,21
3574,2017-05-29 22:00:00,21.778,66.912,4.922,0.088,0.082,42859.016,26547.368,25086.316,2017,May,Monday,22
3575,2017-05-29 23:00:00,20.898,69.985,4.922,0.089,0.097,39694.689,24605.573,23563.725,2017,May,Monday,23
3576,2017-05-30 00:00:00,20.3,73.667,4.926,0.09,0.093,35995.279,22497.833,21938.138,2017,May,Tuesday,0
3577,2017-05-30 01:00:00,19.185,78.583,4.924,0.068,0.112,35032.131,21633.437,21744.777,2017,May,Tuesday,1
3578,2017-05-30 02:00:00,18.593,83.083,4.922,0.069,0.122,37598.426,22285.449,22377.328,2017,May,Tuesday,2
3579,2017-05-30 03:00:00,18.32,85.667,4.921,0.059,0.14,32660.984,19678.638,18805.506,2017,May,Tuesday,3
3580,2017-05-30 04:00:00,18.4,87.467,4.922,0.061,0.129,26231.607,16079.876,15177.328,2017,May,Tuesday,4
3581,2017-05-30 05:00:00,19.192,89.367,4.921,0.106,0.167,21489.311,13396.285,10874.818,2017,May,Tuesday,5
3582,2017-05-30 06:00:00,19.19,91.183,4.92,7.836,6.074,21825.049,13229.102,10051.822,2017,May,Tuesday,6
3583,2017-05-30 07:00:00,19.267,91.75,4.918,97.492,80.47,22855.344,14363.467,10385.101,2017,May,Tuesday,7
3584,2017-05-30 08:00:00,19.688,90.267,4.923,223.117,191.717,25461.508,16027.245,11647.287,2017,May,Tuesday,8
3585,2017-05-30 09:00:00,21.215,81.95,4.922,580.883,530.3,28166.295,17288.545,12992.065,2017,May,Tuesday,9
3586,2017-05-30 10:00:00,22.342,74.1,4.923,738.767,592.883,30482.885,19121.362,14549.636,2017,May,Tuesday,10
3587,2017-05-30 11:00:00,23.797,63.255,4.922,838.833,152.233,32595.934,20316.409,15719.514,2017,May,Tuesday,11
3588,2017-05-30 12:00:00,24.505,60.195,4.926,881.333,95.117,34123.541,21011.146,16910.769,2017,May,Tuesday,12
3589,2017-05-30 13:00:00,24.91,59.483,4.923,891.0,88.2,35353.18,21988.854,17829.96,2017,May,Tuesday,13
3590,2017-05-30 14:00:00,25.187,58.715,4.921,853.333,88.967,35745.574,22156.037,17909.636,2017,May,Tuesday,14
3591,2017-05-30 15:00:00,25.635,55.263,4.921,708.683,146.317,35151.738,21647.059,17630.769,2017,May,Tuesday,15
3592,2017-05-30 16:00:00,24.578,61.118,4.918,414.6,220.067,34635.541,21468.731,17781.377,2017,May,Tuesday,16
3593,2017-05-30 17:00:00,24.02,65.072,4.922,317.15,228.667,35661.639,21917.647,18755.951,2017,May,Tuesday,17
3594,2017-05-30 18:00:00,24.062,64.365,4.922,141.433,114.3,38192.262,24041.486,21185.101,2017,May,Tuesday,18
3595,2017-05-30 19:00:00,22.872,69.523,4.922,69.848,59.438,44367.738,27675.542,26199.838,2017,May,Tuesday,19
3596,2017-05-30 20:00:00,21.962,75.083,4.922,13.898,12.529,44776.918,27359.133,26680.81,2017,May,Tuesday,20
3597,2017-05-30 21:00:00,20.955,80.0,4.922,0.071,0.107,43482.23,26656.966,25812.146,2017,May,Tuesday,21
3598,2017-05-30 22:00:00,20.403,81.467,4.922,0.072,0.127,42668.066,26249.536,24897.814,2017,May,Tuesday,22
3599,2017-05-30 23:00:00,20.352,81.267,4.924,0.067,0.112,39696.787,24816.099,23405.344,2017,May,Tuesday,23
3600,2017-05-31 00:00:00,19.78,84.217,4.92,0.063,0.126,36265.967,23042.724,21949.798,2017,May,Wednesday,0
3601,2017-05-31 01:00:00,19.667,87.183,4.917,0.063,0.115,35418.23,22239.009,21763.239,2017,May,Wednesday,1
3602,2017-05-31 02:00:00,19.287,88.717,4.918,0.057,0.142,38095.738,22924.458,22222.834,2017,May,Wednesday,2
3603,2017-05-31 03:00:00,18.658,88.917,4.92,0.073,0.117,32904.393,19986.997,18549.96,2017,May,Wednesday,3
3604,2017-05-31 04:00:00,18.505,89.0,4.917,0.06,0.124,26464.525,16429.102,15193.846,2017,May,Wednesday,4
3605,2017-05-31 05:00:00,18.502,89.083,4.917,0.128,0.177,22060.066,13546.749,11324.696,2017,May,Wednesday,5
3606,2017-05-31 06:00:00,18.207,89.433,4.918,19.275,16.092,21974.033,13354.799,10487.126,2017,May,Wednesday,6
3607,2017-05-31 07:00:00,18.08,89.067,4.917,88.945,72.98,23247.738,14323.22,10613.441,2017,May,Wednesday,7
3608,2017-05-31 08:00:00,19.095,87.35,4.919,317.1,285.433,25751.082,16035.294,11487.935,2017,May,Wednesday,8
3609,2017-05-31 09:00:00,20.675,80.867,4.92,536.383,493.717,27870.426,17723.22,12830.769,2017,May,Wednesday,9
3610,2017-05-31 10:00:00,22.092,71.632,4.923,714.9,621.183,30529.049,18693.498,14241.619,2017,May,Wednesday,10
3611,2017-05-31 11:00:00,24.068,61.865,4.922,823.0,112.617,29920.525,20497.833,15534.899,2017,May,Wednesday,11
3612,2017-05-31 12:00:00,25.39,55.857,4.924,879.833,81.917,32404.984,21516.409,16028.502,2017,May,Wednesday,12
3613,2017-05-31 13:00:00,26.083,49.255,4.919,890.833,69.808,35405.639,21553.56,17335.385,2017,May,Wednesday,13
3614,2017-05-31 14:00:00,25.173,55.432,4.92,852.0,64.823,35401.443,21595.666,17548.178,2017,May,Wednesday,14
3615,2017-05-31 15:00:00,24.832,57.133,4.92,763.667,61.087,35013.246,21191.331,17858.138,2017,May,Wednesday,15
3616,2017-05-31 16:00:00,24.313,59.278,4.923,628.617,58.793,34507.541,21238.39,18346.883,2017,May,Wednesday,16
3617,2017-05-31 17:00:00,23.9,61.513,4.92,465.867,176.692,36030.951,21966.563,19061.053,2017,May,Wednesday,17
3618,2017-05-31 18:00:00,22.615,69.627,4.92,247.5,249.967,39572.984,24378.328,21617.49,2017,May,Wednesday,18
3619,2017-05-31 19:00:00,21.74,75.067,4.92,71.61,70.45,44774.82,27435.913,26240.648,2017,May,Wednesday,19
3620,2017-05-31 20:00:00,21.28,78.35,2.351,9.929,9.152,44802.098,26896.594,27200.648,2017,May,Wednesday,20
3621,2017-05-31 21:00:00,20.718,81.983,0.068,0.087,0.075,43591.344,26173.375,26228.016,2017,May,Wednesday,21
3622,2017-05-31 22:00:00,20.183,84.683,0.071,0.07,0.104,43289.18,26014.241,25440.0,2017,May,Wednesday,22
3623,2017-05-31 23:00:00,20.122,84.983,0.072,0.06,0.128,40462.689,24492.26,23910.607,2017,May,Wednesday,23
3624,2017-06-01 00:00:00,19.805,85.85,0.073,0.074,0.124,36087.947,22864.241,22709.169,2017,June,Thursday,0
3625,2017-06-01 01:00:00,19.36,86.167,0.073,0.054,0.141,35558.146,21997.921,22533.908,2017,June,Thursday,1
3626,2017-06-01 02:00:00,19.418,86.367,0.072,0.057,0.137,38516.556,22891.06,23095.138,2017,June,Thursday,2
3627,2017-06-01 03:00:00,19.6,86.817,0.071,0.065,0.119,33303.311,20101.247,19257.108,2017,June,Thursday,3
3628,2017-06-01 04:00:00,19.288,87.117,0.073,0.063,0.116,26873.642,16655.925,15331.446,2017,June,Thursday,4
3629,2017-06-01 05:00:00,19.18,86.283,0.069,0.254,0.293,22586.49,13752.599,11545.6,2017,June,Thursday,5
3630,2017-06-01 06:00:00,19.563,86.3,0.067,41.243,33.651,22139.338,13347.193,10759.877,2017,June,Thursday,6
3631,2017-06-01 07:00:00,19.708,86.05,0.068,64.685,54.128,22900.132,14351.975,10756.923,2017,June,Thursday,7
3632,2017-06-01 08:00:00,20.252,85.083,0.068,208.033,167.533,25301.192,15835.135,11626.338,2017,June,Thursday,8
3633,2017-06-01 09:00:00,21.1,81.717,4.211,486.233,449.433,28132.45,17789.189,12936.862,2017,June,Thursday,9
3634,2017-06-01 10:00:00,21.738,78.6,4.921,729.2,669.517,30480.53,19214.345,14442.338,2017,June,Thursday,10
3635,2017-06-01 11:00:00,22.768,71.915,4.922,832.167,110.413,33415.629,20683.16,15634.708,2017,June,Thursday,11
3636,2017-06-01 12:00:00,23.747,61.487,4.922,886.5,67.222,34846.093,21441.58,16391.877,2017,June,Thursday,12
3637,2017-06-01 13:00:00,24.028,63.182,0.828,892.333,66.758,35085.563,21848.857,17233.723,2017,June,Thursday,13
3638,2017-06-01 14:00:00,23.83,58.88,0.07,855.167,58.64,35373.775,21788.358,17728.0,2017,June,Thursday,14
3639,2017-06-01 15:00:00,23.835,58.188,0.07,766.0,59.287,35263.576,21505.821,18012.554,2017,June,Thursday,15
3640,2017-06-01 16:00:00,23.64,58.6,0.07,628.483,71.89,35038.94,21296.258,18169.108,2017,June,Thursday,16
3641,2017-06-01 17:00:00,22.98,63.835,0.07,449.6,201.683,35892.98,21810.811,19000.123,2017,June,Thursday,17
3642,2017-06-01 18:00:00,22.558,71.11,0.069,264.633,264.917,39330.331,24097.921,21804.308,2017,June,Thursday,18
3643,2017-06-01 19:00:00,21.72,77.45,0.067,103.448,102.352,44749.139,27989.813,26952.862,2017,June,Thursday,19
3644,2017-06-01 20:00:00,21.088,80.367,0.069,10.806,9.716,45156.026,27640.541,27220.677,2017,June,Thursday,20
3645,2017-06-01 21:00:00,20.745,82.567,0.068,0.067,0.104,43967.152,27048.649,26288.246,2017,June,Thursday,21
3646,2017-06-01 22:00:00,20.438,85.283,0.067,0.048,0.115,43450.066,26795.426,25624.615,2017,June,Thursday,22
3647,2017-06-01 23:00:00,20.288,87.233,0.066,0.056,0.127,40964.238,25064.033,24401.723,2017,June,Thursday,23
3648,2017-06-02 00:00:00,20.137,87.683,0.066,0.067,0.111,37535.364,23762.37,23047.877,2017,June,Friday,0
3649,2017-06-02 01:00:00,20.115,87.467,0.066,0.058,0.126,36566.887,22964.033,22530.954,2017,June,Friday,1
3650,2017-06-02 02:00:00,20.342,85.433,0.069,0.06,0.123,38722.119,23580.249,23173.908,2017,June,Friday,2
3651,2017-06-02 03:00:00,20.182,85.233,0.069,0.062,0.128,33193.113,20239.085,19104.492,2017,June,Friday,3
3652,2017-06-02 04:00:00,20.227,83.817,0.07,0.062,0.132,26964.768,16935.343,15499.815,2017,June,Friday,4
3653,2017-06-02 05:00:00,20.455,83.933,0.068,0.161,0.209,22372.45,14184.2,11241.354,2017,June,Friday,5
3654,2017-06-02 06:00:00,20.358,85.6,0.067,18.7,15.068,21832.053,13799.376,10463.508,2017,June,Friday,6
3655,2017-06-02 07:00:00,20.555,84.433,0.068,113.81,99.572,23213.775,14824.116,10639.754,2017,June,Friday,7
3656,2017-06-02 08:00:00,21.395,78.8,0.069,369.917,348.067,25396.556,16524.948,11266.954,2017,June,Friday,8
3657,2017-06-02 09:00:00,22.125,71.972,0.07,560.9,539.233,27909.934,18113.514,12673.969,2017,June,Friday,9
3658,2017-06-02 10:00:00,22.718,70.7,0.07,712.733,654.633,30840.795,19747.609,14104.615,2017,June,Friday,10
3659,2017-06-02 11:00:00,22.998,69.583,0.07,819.333,165.4,32964.238,21052.391,15288.123,2017,June,Friday,11
3660,2017-06-02 12:00:00,23.378,67.657,0.07,878.667,107.65,32934.57,20935.135,16134.892,2017,June,Friday,12
3661,2017-06-02 13:00:00,23.272,69.29,0.07,895.667,134.733,34841.854,18909.356,16599.631,2017,June,Friday,13
3662,2017-06-02 14:00:00,23.195,68.268,0.07,866.833,133.967,35409.801,20050.104,17108.677,2017,June,Friday,14
3663,2017-06-02 15:00:00,23.172,69.405,0.07,773.0,121.4,36246.887,20384.407,17238.646,2017,June,Friday,15
3664,2017-06-02 16:00:00,22.82,69.773,0.07,636.633,119.95,36155.762,20441.788,17751.631,2017,June,Friday,16
3665,2017-06-02 17:00:00,22.717,70.617,0.07,463.083,211.45,38253.775,21384.823,18881.969,2017,June,Friday,17
3666,2017-06-02 18:00:00,22.192,73.2,0.068,265.833,266.9,42278.146,23655.094,21685.169,2017,June,Friday,18
3667,2017-06-02 19:00:00,21.66,77.85,0.067,107.358,109.25,46111.788,26552.183,26605.292,2017,June,Friday,19
3668,2017-06-02 20:00:00,20.962,81.983,0.07,10.64,9.871,46124.503,26442.412,27090.708,2017,June,Friday,20
3669,2017-06-02 21:00:00,20.565,84.417,0.07,0.055,0.094,44880.53,25657.796,26004.677,2017,June,Friday,21
3670,2017-06-02 22:00:00,20.503,85.7,0.066,0.054,0.123,44605.033,25430.146,25309.538,2017,June,Friday,22
3671,2017-06-02 23:00:00,20.297,85.25,0.067,0.061,0.122,42388.344,24000.624,24068.923,2017,June,Friday,23
3672,2017-06-03 00:00:00,20.433,83.117,0.068,0.054,0.126,39402.384,22672.765,23209.354,2017,June,Saturday,0
3673,2017-06-03 01:00:00,20.108,86.383,0.066,0.047,0.149,38491.126,21853.846,22895.262,2017,June,Saturday,1
3674,2017-06-03 02:00:00,19.942,88.217,0.066,0.045,0.128,40453.51,22531.809,23259.569,2017,June,Saturday,2
3675,2017-06-03 03:00:00,20.002,87.8,0.066,0.057,0.133,34757.086,19286.694,19542.646,2017,June,Saturday,3
3676,2017-06-03 04:00:00,19.928,86.183,0.066,0.058,0.124,28333.775,15491.476,15717.415,2017,June,Saturday,4
3677,2017-06-03 05:00:00,20.005,84.85,0.068,0.246,0.266,24021.192,12778.378,11496.369,2017,June,Saturday,5
3678,2017-06-03 06:00:00,19.812,84.65,0.068,33.545,29.072,23425.695,12410.395,10784.492,2017,June,Saturday,6
3679,2017-06-03 07:00:00,20.142,84.017,0.067,184.033,175.633,24046.623,13159.459,11027.692,2017,June,Saturday,7
3680,2017-06-03 08:00:00,20.797,77.783,0.069,345.433,328.733,26322.649,14464.241,11831.138,2017,June,Saturday,8
3681,2017-06-03 09:00:00,21.558,73.7,0.069,562.433,545.533,29018.278,16057.173,13437.046,2017,June,Saturday,9
3682,2017-06-03 10:00:00,22.318,69.11,0.07,727.817,690.5,32065.695,17927.027,14690.462,2017,June,Saturday,10
3683,2017-06-03 11:00:00,22.787,67.197,0.07,835.833,157.083,34617.219,19334.719,15856.246,2017,June,Saturday,11
3684,2017-06-03 12:00:00,23.162,66.523,0.071,893.667,81.2,35861.192,20249.064,17313.477,2017,June,Saturday,12
3685,2017-06-03 13:00:00,23.202,64.735,0.07,900.333,76.217,36700.397,20806.653,18378.831,2017,June,Saturday,13
3686,2017-06-03 14:00:00,23.398,61.7,0.07,857.667,74.25,36768.212,20927.027,18387.692,2017,June,Saturday,14
3687,2017-06-03 15:00:00,23.658,61.79,0.07,759.0,85.217,36537.219,20733.68,18840.615,2017,June,Saturday,15
3688,2017-06-03 16:00:00,23.143,66.263,0.069,618.05,102.283,36865.695,20844.075,18979.446,2017,June,Saturday,16
3689,2017-06-03 17:00:00,22.943,66.383,0.069,459.233,223.817,37938.013,21541.996,19838.031,2017,June,Saturday,17
3690,2017-06-03 18:00:00,22.242,69.782,0.07,268.467,266.267,41015.099,23452.391,22238.523,2017,June,Saturday,18
3691,2017-06-03 19:00:00,21.592,74.917,0.068,103.493,99.178,46671.258,26779.21,27097.6,2017,June,Saturday,19
3692,2017-06-03 20:00:00,20.962,79.367,0.069,9.656,8.19,46656.424,26094.387,27657.846,2017,June,Saturday,20
3693,2017-06-03 21:00:00,20.648,80.9,0.072,0.065,0.071,45654.04,25143.243,26909.538,2017,June,Saturday,21
3694,2017-06-03 22:00:00,20.447,82.367,0.07,0.054,0.133,45257.748,24684.823,26402.462,2017,June,Saturday,22
3695,2017-06-03 23:00:00,20.297,84.233,0.067,0.046,0.12,42528.212,23378.794,25187.446,2017,June,Saturday,23
3696,2017-06-04 00:00:00,20.118,85.533,0.067,0.057,0.128,39294.305,21790.852,23995.077,2017,June,Sunday,0
3697,2017-06-04 01:00:00,20.117,85.4,0.068,0.049,0.129,38467.815,21001.871,23691.815,2017,June,Sunday,1
3698,2017-06-04 02:00:00,20.182,84.467,0.07,0.064,0.12,40029.669,21349.272,23151.262,2017,June,Sunday,2
3699,2017-06-04 03:00:00,20.025,84.567,0.069,0.054,0.142,33875.497,17883.992,19501.292,2017,June,Sunday,3
3700,2017-06-04 04:00:00,20.263,82.55,0.069,0.054,0.127,27231.788,13834.927,15979.323,2017,June,Sunday,4
3701,2017-06-04 05:00:00,20.133,83.767,0.067,0.116,0.178,22416.954,10760.707,11778.954,2017,June,Sunday,5
3702,2017-06-04 06:00:00,19.92,86.133,0.068,8.066,6.35,21376.424,10032.848,11059.2,2017,June,Sunday,6
3703,2017-06-04 07:00:00,19.927,86.917,0.068,63.825,49.78,21247.152,10183.16,11171.446,2017,June,Sunday,7
3704,2017-06-04 08:00:00,20.418,84.017,0.069,141.083,113.083,22054.57,10760.083,11847.877,2017,June,Sunday,8
3705,2017-06-04 09:00:00,20.95,79.733,0.069,326.35,266.467,24277.616,11630.769,13213.538,2017,June,Sunday,9
3706,2017-06-04 10:00:00,21.968,73.883,0.07,606.85,497.633,26865.166,13092.723,14435.446,2017,June,Sunday,10
3707,2017-06-04 11:00:00,22.247,72.733,0.07,558.1,381.467,29033.113,15677.963,15658.338,2017,June,Sunday,11
3708,2017-06-04 12:00:00,22.597,70.487,0.07,467.667,351.2,30395.762,17254.678,16891.077,2017,June,Sunday,12
3709,2017-06-04 13:00:00,22.662,70.102,0.069,499.5,355.35,28460.927,19313.514,17884.554,2017,June,Sunday,13
3710,2017-06-04 14:00:00,22.41,72.683,0.071,318.317,252.733,28441.854,21193.347,18282.338,2017,June,Sunday,14
3711,2017-06-04 15:00:00,22.095,74.783,0.069,195.583,156.433,28819.073,21451.559,18695.877,2017,June,Sunday,15
3712,2017-06-04 16:00:00,22.077,76.017,0.068,168.683,135.1,29156.026,21912.474,18346.338,2017,June,Sunday,16
